config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
256,0.1,0.0066602817441262,10,0,0,1.0063891671597958,0.9482255310428386,1509.453125,6040,3706,1000209
256,0.1,0.0066602817441262,10,0,1,0.9276005306704478,0.9197068889530338,1509.453125,6040,3706,1000209
256,0.1,0.0066602817441262,10,0,2,0.9021378509700299,0.9085704872802812,1509.453125,6040,3706,1000209
256,0.1,0.0066602817441262,10,0,3,0.8863367695700038,0.9080217401592099,1509.453125,6040,3706,1000209
256,0.1,0.0066602817441262,10,0,4,0.8742364445193247,0.8990852698987845,1509.453125,6040,3706,1000209
256,0.1,0.0066602817441262,10,0,5,0.8623890519819476,0.8877888248891247,1509.453125,6040,3706,1000209
256,0.1,0.0066602817441262,10,0,6,0.8471844094043428,0.9178839988854467,1509.453125,6040,3706,1000209
256,0.1,0.0066602817441262,10,0,7,0.8340127609670163,0.8979891283171517,1509.453125,6040,3706,1000209
256,0.1,0.0066602817441262,10,0,8,0.8209354112771424,0.899128292288099,1509.453125,6040,3706,1000209
256,0.1,0.0066602817441262,10,0,9,0.8067328896712173,0.9488397240638733,1509.453125,6040,3706,1000209
256,0.1,0.0066602817441262,10,1,0,1.0162765956060453,0.9394033228864476,1523.484375,6040,3706,1000209
256,0.1,0.0066602817441262,10,1,1,0.9308436146513982,0.9226358526823472,1523.484375,6040,3706,1000209
256,0.1,0.0066602817441262,10,1,2,0.9076458299024539,0.9357535656617613,1523.484375,6040,3706,1000209
256,0.1,0.0066602817441262,10,1,3,0.8884397886693478,0.9042821800222203,1523.484375,6040,3706,1000209
256,0.1,0.0066602817441262,10,1,4,0.874517683210698,0.9542567924577363,1523.484375,6040,3706,1000209
256,0.1,0.0066602817441262,10,1,5,0.8612666206603701,0.8967468616913776,1523.484375,6040,3706,1000209
256,0.1,0.0066602817441262,10,1,6,0.8467789587649432,0.885580803666796,1523.484375,6040,3706,1000209
256,0.1,0.0066602817441262,10,1,7,0.8326174515892159,0.8882220265816669,1523.484375,6040,3706,1000209
256,0.1,0.0066602817441262,10,1,8,0.8172668190165,0.8932026509119539,1523.484375,6040,3706,1000209
256,0.1,0.0066602817441262,10,1,9,0.8057853396643292,0.8971189698394464,1523.484375,6040,3706,1000209
256,0.1,0.0066602817441262,10,2,0,1.013644757799127,0.9519850763739371,1409.171875,6040,3706,1000209
256,0.1,0.0066602817441262,10,2,1,0.9311938979408958,0.9147397383135192,1409.171875,6040,3706,1000209
256,0.1,0.0066602817441262,10,2,2,0.9066449102352966,0.9001807953630175,1409.171875,6040,3706,1000209
256,0.1,0.0066602817441262,10,2,3,0.8880346662618898,0.9144049809903515,1409.171875,6040,3706,1000209
256,0.1,0.0066602817441262,10,2,4,0.8751676837829027,0.896312304297272,1409.171875,6040,3706,1000209
256,0.1,0.0066602817441262,10,2,5,0.8641540968282656,0.8867705233243047,1409.171875,6040,3706,1000209
256,0.1,0.0066602817441262,10,2,6,0.8509466181424531,0.8968775910990578,1409.171875,6040,3706,1000209
256,0.1,0.0066602817441262,10,2,7,0.8371804286810485,0.8847138711384365,1409.171875,6040,3706,1000209
256,0.1,0.0066602817441262,10,2,8,0.8217423011633482,0.8883385256845124,1409.171875,6040,3706,1000209
256,0.1,0.0066602817441262,10,2,9,0.8088753134012222,0.8961721421504507,1409.171875,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,0,1.0068722405894237,0.9269991279864798,1394.21875,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,1,0.9288109601221302,0.917884032337033,1394.21875,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,2,0.9058643467724323,0.8998762600275935,1394.21875,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,3,0.8877982659096068,0.9025490338705024,1394.21875,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,4,0.8748413142155517,0.9013437324640702,1394.21875,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,5,0.8631422327323394,0.8872963524594599,1394.21875,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,6,0.8489213308150118,0.8820021036936312,1394.21875,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,7,0.83521339812062,0.8800377772778881,1394.21875,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,8,0.8210085942663929,0.9011962511101548,1394.21875,6040,3706,1000209
256,0.1,0.0066602817441262,10,3,9,0.8068073666231199,0.8845075679068662,1394.21875,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,0,1.0080782919444822,0.9424697355348237,1393.140625,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,1,0.9294575082984837,0.9190375172362035,1393.140625,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,2,0.9045569810677658,0.8979154302149402,1393.140625,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,3,0.8875786485997114,0.9659295118584925,1393.140625,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,4,0.8748803632503206,0.9016369252788777,1393.140625,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,5,0.8616881578483365,0.9187722035816738,1393.140625,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,6,0.8457646588710221,1.0131955158953765,1393.140625,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,7,0.832248277623545,0.8975546013335792,1393.140625,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,8,0.8164740670811046,0.8794590995019796,1393.140625,6040,3706,1000209
256,0.1,0.0066602817441262,10,4,9,0.8034007913687012,0.8862904717727583,1393.140625,6040,3706,1000209
256,0.1,0.0066602817441262,10,5,0,1.0125487132505937,0.9514652368973713,1382.390625,6040,3706,1000209
256,0.1,0.0066602817441262,10,5,1,0.9302615218541839,0.9180566370487213,1382.390625,6040,3706,1000209
256,0.1,0.0066602817441262,10,5,2,0.9061617119745775,0.8986609961305346,1382.390625,6040,3706,1000209
256,0.1,0.0066602817441262,10,5,3,0.8873777857558294,0.944078977010688,1382.390625,6040,3706,1000209
256,0.1,0.0066602817441262,10,5,4,0.8765973975035277,0.9020088990123905,1382.390625,6040,3706,1000209
256,0.1,0.0066602817441262,10,5,5,0.8626741748641837,0.8806425059328273,1382.390625,6040,3706,1000209
256,0.1,0.0066602817441262,10,5,6,0.8489889707754958,0.9046865640854349,1382.390625,6040,3706,1000209
256,0.1,0.0066602817441262,10,5,7,0.8365570195019245,0.8879301627071536,1382.390625,6040,3706,1000209
256,0.1,0.0066602817441262,10,5,8,0.8225531240755861,0.8841784961369573,1382.390625,6040,3706,1000209
256,0.1,0.0066602817441262,10,5,9,0.8079048202796416,0.8788785855380856,1382.390625,6040,3706,1000209
256,0.1,0.0066602817441262,10,6,0,1.0064419650896028,0.9783250087377976,1377.34375,6040,3706,1000209
256,0.1,0.0066602817441262,10,6,1,0.9288519541648301,0.9152109659447962,1377.34375,6040,3706,1000209
256,0.1,0.0066602817441262,10,6,2,0.9057265453717925,0.900326130949721,1377.34375,6040,3706,1000209
256,0.1,0.0066602817441262,10,6,3,0.8894611085003072,0.898932469134428,1377.34375,6040,3706,1000209
256,0.1,0.0066602817441262,10,6,4,0.8758735759014433,0.8891214260033199,1377.34375,6040,3706,1000209
256,0.1,0.0066602817441262,10,6,5,0.8628847718916156,0.8831536794195369,1377.34375,6040,3706,1000209
256,0.1,0.0066602817441262,10,6,6,0.8488341229205781,0.8817325404712132,1377.34375,6040,3706,1000209
256,0.1,0.0066602817441262,10,6,7,0.8334791466593743,0.8936747476762655,1377.34375,6040,3706,1000209
256,0.1,0.0066602817441262,10,6,8,0.8197922710667956,0.8870301289217812,1377.34375,6040,3706,1000209
256,0.1,0.0066602817441262,10,6,9,0.8066096908666871,0.9110347932698776,1377.34375,6040,3706,1000209
256,0.1,0.0066602817441262,10,7,0,1.010578874634071,0.926269391361548,1373.15625,6040,3706,1000209
256,0.1,0.0066602817441262,10,7,1,0.9290447258136489,0.9210882217300181,1373.15625,6040,3706,1000209
256,0.1,0.0066602817441262,10,7,2,0.9050609440966086,0.8998024633952549,1373.15625,6040,3706,1000209
256,0.1,0.0066602817441262,10,7,3,0.8876777237789197,0.8980894988896896,1373.15625,6040,3706,1000209
256,0.1,0.0066602817441262,10,7,4,0.8759800079193982,0.8895182931909755,1373.15625,6040,3706,1000209
256,0.1,0.0066602817441262,10,7,5,0.8621647564524954,0.9168029682976859,1373.15625,6040,3706,1000209
256,0.1,0.0066602817441262,10,7,6,0.8472806616940282,0.9076855310371944,1373.15625,6040,3706,1000209
256,0.1,0.0066602817441262,10,7,7,0.8328331007198854,0.9745852953317214,1373.15625,6040,3706,1000209
256,0.1,0.0066602817441262,10,7,8,0.8192651285366579,0.8884706077527027,1373.15625,6040,3706,1000209
256,0.1,0.0066602817441262,10,7,9,0.8044847598130053,0.9079477136232414,1373.15625,6040,3706,1000209
256,0.1,0.0066602817441262,10,8,0,1.0059000977738337,0.9314763825766894,1368.234375,6040,3706,1000209
256,0.1,0.0066602817441262,10,8,1,0.929179435223341,0.9165675932047318,1368.234375,6040,3706,1000209
256,0.1,0.0066602817441262,10,8,2,0.9060601900247011,0.9038207683028007,1368.234375,6040,3706,1000209
256,0.1,0.0066602817441262,10,8,3,0.8880170165815137,0.8977926762736573,1368.234375,6040,3706,1000209
256,0.1,0.0066602817441262,10,8,4,0.8759991256350821,0.8903310663846075,1368.234375,6040,3706,1000209
256,0.1,0.0066602817441262,10,8,5,0.8607717150314288,0.8910814675749564,1368.234375,6040,3706,1000209
256,0.1,0.0066602817441262,10,8,6,0.8481987186453559,0.9376341858688666,1368.234375,6040,3706,1000209
256,0.1,0.0066602817441262,10,8,7,0.8329361628402363,0.9885071783649678,1368.234375,6040,3706,1000209
256,0.1,0.0066602817441262,10,8,8,0.8200776508585973,0.8844048861338167,1368.234375,6040,3706,1000209
256,0.1,0.0066602817441262,10,8,9,0.8069088565354997,0.9080088223729815,1368.234375,6040,3706,1000209
256,0.1,0.0066602817441262,10,9,0,1.0076036373999986,0.9249619306350241,1424.46875,6040,3706,1000209
256,0.1,0.0066602817441262,10,9,1,0.9290976510129192,0.9329697501902677,1424.46875,6040,3706,1000209
256,0.1,0.0066602817441262,10,9,2,0.9063648723065854,0.9012517874338188,1424.46875,6040,3706,1000209
256,0.1,0.0066602817441262,10,9,3,0.8877005686814134,0.8978882255602856,1424.46875,6040,3706,1000209
256,0.1,0.0066602817441262,10,9,4,0.8767937543717298,0.8983824319985448,1424.46875,6040,3706,1000209
256,0.1,0.0066602817441262,10,9,5,0.8625251426615498,0.8833586555354449,1424.46875,6040,3706,1000209
256,0.1,0.0066602817441262,10,9,6,0.8495569645681165,0.880158179268545,1424.46875,6040,3706,1000209
256,0.1,0.0066602817441262,10,9,7,0.8340762916613709,0.878000544650214,1424.46875,6040,3706,1000209
256,0.1,0.0066602817441262,10,9,8,0.8217120224779303,0.8859464209906909,1424.46875,6040,3706,1000209
256,0.1,0.0066602817441262,10,9,9,0.8066600888967514,0.9004131920483648,1424.46875,6040,3706,1000209
