config/embedding_dim,config/dropout,config/learning_rate,config/num_epochs,fold,epoch,train_loss,eval_loss,elapsed_time,num_users,num_items,num_ratings
128,0.25,0.0019732544667233,10,0,0,1.1101985585201732,0.9435179850884846,1204.154404201,6040,3706,1000209
128,0.25,0.0019732544667233,10,0,1,0.9862654363102925,0.9315145328945044,1204.154404201,6040,3706,1000209
128,0.25,0.0019732544667233,10,0,2,0.9514297028179364,0.9177684175724886,1204.154404201,6040,3706,1000209
128,0.25,0.0019732544667233,10,0,3,0.929892640970552,0.9128897795263602,1204.154404201,6040,3706,1000209
128,0.25,0.0019732544667233,10,0,4,0.9154978924242737,0.9162191328953724,1204.154404201,6040,3706,1000209
128,0.25,0.0019732544667233,10,0,5,0.9057151951905712,0.9083754417239404,1204.154404201,6040,3706,1000209
128,0.25,0.0019732544667233,10,0,6,0.898480135309117,0.9079278813941138,1204.154404201,6040,3706,1000209
128,0.25,0.0019732544667233,10,0,7,0.8931422822768121,0.904862678172637,1204.154404201,6040,3706,1000209
128,0.25,0.0019732544667233,10,0,8,0.8883173292707605,0.9046364712471865,1204.154404201,6040,3706,1000209
128,0.25,0.0019732544667233,10,0,9,0.8839592185928998,0.9037220021899866,1204.154404201,6040,3706,1000209
128,0.25,0.0019732544667233,10,1,0,1.1113987715195512,0.948754431945937,1403.8689833509998,6040,3706,1000209
128,0.25,0.0019732544667233,10,1,1,0.987028913729636,0.9203974890465639,1403.8689833509998,6040,3706,1000209
128,0.25,0.0019732544667233,10,1,2,0.9525310442118389,0.9156056055609061,1403.8689833509998,6040,3706,1000209
128,0.25,0.0019732544667233,10,1,3,0.9304832540966971,0.9074167727815862,1403.8689833509998,6040,3706,1000209
128,0.25,0.0019732544667233,10,1,4,0.916237223941042,0.9060519872879496,1403.8689833509998,6040,3706,1000209
128,0.25,0.0019732544667233,10,1,5,0.9063754757042126,0.9030907151042199,1403.8689833509998,6040,3706,1000209
128,0.25,0.0019732544667233,10,1,6,0.8997048650251325,0.901243044101462,1403.8689833509998,6040,3706,1000209
128,0.25,0.0019732544667233,10,1,7,0.8942207797713901,0.9010613512019722,1403.8689833509998,6040,3706,1000209
128,0.25,0.0019732544667233,10,1,8,0.8896820827213394,0.8990134618112019,1403.8689833509998,6040,3706,1000209
128,0.25,0.0019732544667233,10,1,9,0.8846986951577999,0.8987104047317894,1403.8689833509998,6040,3706,1000209
128,0.25,0.0019732544667233,10,2,0,1.1045326717826716,0.9372233933940226,1420.5105593589997,6040,3706,1000209
128,0.25,0.0019732544667233,10,2,1,0.9818909552396106,0.9214655413311355,1420.5105593589997,6040,3706,1000209
128,0.25,0.0019732544667233,10,2,2,0.9483233530960424,0.9117978847756678,1420.5105593589997,6040,3706,1000209
128,0.25,0.0019732544667233,10,2,3,0.9280873511148535,0.9097660323795007,1420.5105593589997,6040,3706,1000209
128,0.25,0.0019732544667233,10,2,4,0.9146702153908323,0.9060936332965384,1420.5105593589997,6040,3706,1000209
128,0.25,0.0019732544667233,10,2,5,0.9056637288664308,0.9017339211945631,1420.5105593589997,6040,3706,1000209
128,0.25,0.0019732544667233,10,2,6,0.898527676187208,0.9003179237550619,1420.5105593589997,6040,3706,1000209
128,0.25,0.0019732544667233,10,2,7,0.8932542297084008,0.8996184842318905,1420.5105593589997,6040,3706,1000209
128,0.25,0.0019732544667233,10,2,8,0.888565001432853,0.8975923681745723,1420.5105593589997,6040,3706,1000209
128,0.25,0.0019732544667233,10,2,9,0.8836665991169718,0.896420599550617,1420.5105593589997,6040,3706,1000209
128,0.25,0.0019732544667233,10,3,0,1.1170876681652215,0.9383657796650516,1610.591590338,6040,3706,1000209
128,0.25,0.0019732544667233,10,3,1,0.990207330268972,0.9213566889568251,1610.591590338,6040,3706,1000209
128,0.25,0.0019732544667233,10,3,2,0.9535968052151867,0.915597779410226,1610.591590338,6040,3706,1000209
128,0.25,0.0019732544667233,10,3,3,0.9313085040320521,0.9093070452918812,1610.591590338,6040,3706,1000209
128,0.25,0.0019732544667233,10,3,4,0.9164764632654312,0.9059601827543609,1610.591590338,6040,3706,1000209
128,0.25,0.0019732544667233,10,3,5,0.9065549552745527,0.9045734858634521,1610.591590338,6040,3706,1000209
128,0.25,0.0019732544667233,10,3,6,0.9005032267869281,0.9021923341313187,1610.591590338,6040,3706,1000209
128,0.25,0.0019732544667233,10,3,7,0.8950553944196238,0.9007997135726773,1610.591590338,6040,3706,1000209
128,0.25,0.0019732544667233,10,3,8,0.8904726339118255,0.9002500310236093,1610.591590338,6040,3706,1000209
128,0.25,0.0019732544667233,10,3,9,0.8854850576356854,0.8992016771618201,1610.591590338,6040,3706,1000209
128,0.25,0.0019732544667233,10,4,0,1.1050453923090036,0.9399723702547501,1427.0944863149998,6040,3706,1000209
128,0.25,0.0019732544667233,10,4,1,0.9822175536314239,0.9228287923092745,1427.0944863149998,6040,3706,1000209
128,0.25,0.0019732544667233,10,4,2,0.9481520263282844,0.9141367576560195,1427.0944863149998,6040,3706,1000209
128,0.25,0.0019732544667233,10,4,3,0.9268462645733143,0.9101517240003664,1427.0944863149998,6040,3706,1000209
128,0.25,0.0019732544667233,10,4,4,0.9138495541746964,0.9083966612815857,1427.0944863149998,6040,3706,1000209
128,0.25,0.0019732544667233,10,4,5,0.9047673074790584,0.9048847194228854,1427.0944863149998,6040,3706,1000209
128,0.25,0.0019732544667233,10,4,6,0.8988383596053209,0.902412871621093,1427.0944863149998,6040,3706,1000209
128,0.25,0.0019732544667233,10,4,7,0.8936236522081867,0.90200702602766,1427.0944863149998,6040,3706,1000209
128,0.25,0.0019732544667233,10,4,8,0.8892098419044329,0.9005639331073177,1427.0944863149998,6040,3706,1000209
128,0.25,0.0019732544667233,10,4,9,0.8847732957061905,0.9010071273969145,1427.0944863149998,6040,3706,1000209
